ts,consumer1,consumer2
2019-02-04 01:35:00,288.9338,287.8654
2019-02-04 01:36:00,294.2829,301.1969
2019-02-04 01:37:00,285.3610,287.9430
2019-02-04 01:38:00,308.2636,335.2998
2019-02-04 01:39:00,299.9034,307.5409
2019-02-04 01:40:00,255.0019,259.5555
2019-02-04 01:41:00,268.6829,238.4610
2019-02-04 01:42:00,305.7594,336.1787
2019-02-04 01:43:00,287.9588,328.1680
2019-02-04 01:44:00,239.1466,242.5438
2019-02-04 01:45:00,250.6815,201.4938
2019-02-04 01:46:00,338.7984,316.6507
2019-02-04 01:47:00,345.1312,342.3544
2019-02-04 01:48:00,320.6701,281.1319
2019-02-04 01:49:00,225.6558,241.7059
2019-02-04 01:50:00,295.9558,278.1771
2019-02-04 01:51:00,337.2783,307.2688
2019-02-04 01:52:00,288.5581,280.4832
2019-02-04 01:53:00,291.6071,274.8649
2019-02-04 01:54:00,269.4477,255.4681
2019-02-04 01:55:00,300.2155,307.4624
2019-02-04 01:56:00,286.0549,283.9197
2019-02-04 01:57:00,275.9072,243.3988
2019-02-04 01:58:00,234.7290,270.7715
2019-02-04 01:59:00,302.3702,244.8793
2019-02-04 02:00:00,306.8737,191.5649
2019-02-04 02:01:00,334.3398,340.8816
2019-02-04 02:02:00,320.1009,346.8121
2019-02-04 02:03:00,336.3664,324.9155
2019-02-04 02:04:00,324.2215,315.7875
2019-02-04 02:05:00,300.2148,300.7663
2019-02-04 02:06:00,337.0733,325.7074
2019-02-04 02:07:00,318.2261,257.5040
2019-02-04 02:08:00,347.9063,353.6041
2019-02-04 02:09:00,341.1942,330.7759
2019-02-04 02:10:00,255.2119,319.8274
2019-02-04 02:11:00,229.6485,296.7480
2019-02-04 02:12:00,297.6265,305.3118
2019-02-04 02:13:00,274.5949,332.1818
2019-02-04 02:14:00,266.7386,293.7614
2019-02-04 02:15:00,257.6358,238.7751
2019-02-04 02:16:00,322.9230,305.3632
2019-02-04 02:17:00,363.6685,345.8624
2019-02-04 02:18:00,326.1826,316.6283
2019-02-04 02:19:00,300.4035,274.5018
2019-02-04 02:20:00,306.6605,298.8808
2019-02-04 02:21:00,278.9024,250.9362
2019-02-04 02:22:00,287.9388,252.3664
2019-02-04 02:23:00,283.9858,320.1002
2019-02-04 02:24:00,243.0347,283.1443
2019-02-04 02:25:00,289.7922,279.1024
2019-02-04 02:26:00,278.4513,324.4273
2019-02-04 02:27:00,298.7701,258.8324
2019-02-04 02:28:00,294.7293,197.8842
2019-02-04 02:29:00,265.8149,249.5229
2019-02-04 02:30:00,253.8716,235.3802
2019-02-04 02:31:00,351.1575,328.8522
2019-02-04 02:32:00,379.4074,334.2864
2019-02-04 02:33:00,334.8052,288.9082
2019-02-04 02:34:00,296.8434,316.0588
2019-02-04 02:35:00,309.8113,277.1898
2019-02-04 02:36:00,311.1891,327.2007
2019-02-04 02:37:00,275.8489,301.6628
2019-02-04 02:38:00,336.4519,331.2193
2019-02-04 02:39:00,349.6404,346.0124
2019-02-04 02:40:00,300.8055,303.3089
2019-02-04 02:41:00,288.1288,280.3900
2019-02-04 02:42:00,281.2117,321.7034
2019-02-04 02:43:00,273.0638,285.5716
2019-02-04 02:44:00,284.1992,286.0778
2019-02-04 02:45:00,214.5234,289.6637
2019-02-04 02:46:00,317.2503,329.2787
2019-02-04 02:47:00,340.6509,330.7838
2019-02-04 02:48:00,316.5834,300.0843
2019-02-04 02:49:00,340.7246,313.7314
2019-02-04 02:50:00,341.3967,314.1990
2019-02-04 02:51:00,269.3734,294.9545
2019-02-04 02:52:00,261.1190,295.8143
2019-02-04 02:53:00,308.1256,315.3264
2019-02-04 02:54:00,299.0584,283.1287
2019-02-04 02:55:00,298.7394,283.9354
2019-02-04 02:56:00,273.4051,324.6173
2019-02-04 02:57:00,309.4814,325.3812
2019-02-04 02:58:00,245.3944,282.3567
2019-02-04 02:59:00,261.2406,264.6615
2019-02-04 03:00:00,313.1574,266.0440
2019-02-04 03:01:00,384.0021,378.4798
2019-02-04 03:02:00,366.4322,409.3384
2019-02-04 03:03:00,354.1422,352.9200
2019-02-04 03:04:00,338.3033,414.4441
2019-02-04 03:05:00,375.8026,396.7766
2019-02-04 03:06:00,301.8836,386.8434
2019-02-04 03:07:00,270.3832,393.1864
2019-02-04 03:08:00,360.5670,388.0169
2019-02-04 03:09:00,359.6867,388.7915
2019-02-04 03:10:00,334.6233,358.5536
2019-02-04 03:11:00,355.5773,357.1734
2019-02-04 03:12:00,346.6432,346.9668
2019-02-04 03:13:00,324.8442,310.5901
2019-02-04 03:14:00,341.9076,324.9299
2019-02-04 03:15:00,333.6785,341.5316
2019-02-04 03:16:00,394.9910,432.0353
2019-02-04 03:17:00,360.0506,383.7200
2019-02-04 03:18:00,310.2149,343.1736
2019-02-04 03:19:00,385.3203,402.1342
2019-02-04 03:20:00,411.0813,417.2476
2019-02-04 03:21:00,353.3826,372.7412
2019-02-04 03:22:00,340.7687,386.1405
2019-02-04 03:23:00,425.7225,379.8573
2019-02-04 03:24:00,398.9738,335.0866
2019-02-04 03:25:00,378.2702,337.7315
2019-02-04 03:26:00,345.8494,291.0710
2019-02-04 03:27:00,364.1245,365.8362
2019-02-04 03:28:00,332.6577,345.9249
2019-02-04 03:29:00,330.7247,320.4206
2019-02-04 03:30:00,275.1525,323.0402
2019-02-04 03:31:00,339.0028,384.2675
2019-02-04 03:32:00,375.0984,352.6300
2019-02-04 03:33:00,407.6603,369.0150
2019-02-04 03:34:00,359.1647,376.5324
2019-02-04 03:35:00,339.5349,316.3219
2019-02-04 03:36:00,363.8732,355.3402
2019-02-04 03:37:00,353.5179,421.8426
2019-02-04 03:38:00,386.3871,385.4828
2019-02-04 03:39:00,381.6487,327.0690
2019-02-04 03:40:00,341.0942,366.2512
2019-02-04 03:41:00,327.2237,339.5344
2019-02-04 03:42:00,379.0795,386.0382
2019-02-04 03:43:00,368.9836,296.0110
2019-02-04 03:44:00,337.6143,322.0465
2019-02-04 03:45:00,302.8485,330.1151
2019-02-04 03:46:00,351.8876,323.3875
2019-02-04 03:47:00,374.5215,337.7238
2019-02-04 03:48:00,389.3667,363.6946
2019-02-04 03:49:00,391.8505,357.6054
2019-02-04 03:50:00,391.5292,288.3050
2019-02-04 03:51:00,367.9287,328.1415
2019-02-04 03:52:00,322.3341,315.0672
2019-02-04 03:53:00,378.9622,349.4836
2019-02-04 03:54:00,382.4419,370.3358
2019-02-04 03:55:00,370.0926,353.5871
2019-02-04 03:56:00,271.2208,278.7443
2019-02-04 03:57:00,316.1018,303.9570
2019-02-04 03:58:00,356.5979,350.7389
2019-02-04 03:59:00,354.8576,363.2156
2019-02-04 04:00:00,324.0172,295.4380
2019-02-04 04:01:00,433.9946,409.4619
2019-02-04 04:02:00,428.4509,401.6141
2019-02-04 04:03:00,392.9326,346.8659
2019-02-04 04:04:00,438.3821,392.8964
2019-02-04 04:05:00,400.9068,387.5994
2019-02-04 04:06:00,380.4129,380.8836
2019-02-04 04:07:00,379.6594,444.1916
2019-02-04 04:08:00,382.9127,440.3961
2019-02-04 04:09:00,457.4976,367.0016
2019-02-04 04:10:00,437.5461,380.3910
2019-02-04 04:11:00,382.0323,401.9086
2019-02-04 04:12:00,387.5816,384.7361
2019-02-04 04:13:00,405.6535,427.2815
2019-02-04 04:14:00,398.1767,380.5320
2019-02-04 04:15:00,331.2389,390.3092
2019-02-04 04:16:00,409.3931,520.9634
2019-02-04 04:17:00,440.7514,425.5557
2019-02-04 04:18:00,381.6272,408.1507
2019-02-04 04:19:00,435.8082,463.4778
2019-02-04 04:20:00,450.2567,419.6612
2019-02-04 04:21:00,370.5415,425.4132
2019-02-04 04:22:00,444.3610,435.1110
2019-02-04 04:23:00,475.7748,473.1320
2019-02-04 04:24:00,467.2323,420.7434
2019-02-04 04:25:00,442.2055,431.2220
2019-02-04 04:26:00,388.9913,447.1863
2019-02-04 04:27:00,481.3071,418.2879
2019-02-04 04:28:00,452.4881,408.8269
2019-02-04 04:29:00,404.3311,371.9119
2019-02-04 04:30:00,424.3169,392.8275
2019-02-04 04:31:00,460.8238,555.4097
2019-02-04 04:32:00,465.7289,516.3508
2019-02-04 04:33:00,486.1587,417.6517
2019-02-04 04:34:00,481.5837,499.2306
2019-02-04 04:35:00,477.5804,485.3153
2019-02-04 04:36:00,481.3107,465.2740
2019-02-04 04:37:00,442.8045,444.6245
2019-02-04 04:38:00,480.2690,502.0771
2019-02-04 04:39:00,506.7397,478.5557
2019-02-04 04:40:00,502.0869,429.1815
2019-02-04 04:41:00,479.2675,521.6349
2019-02-04 04:42:00,516.7211,519.4922
2019-02-04 04:43:00,453.3600,446.5705
2019-02-04 04:44:00,414.3290,399.4448
2019-02-04 04:45:00,460.3192,415.5566
2019-02-04 04:46:00,515.7891,568.9775
2019-02-04 04:47:00,483.3684,492.0637
2019-02-04 04:48:00,437.5006,453.4718
2019-02-04 04:49:00,492.2947,503.9234
2019-02-04 04:50:00,534.3426,504.4918
2019-02-04 04:51:00,498.9085,511.0579
2019-02-04 04:52:00,427.5842,456.8264
2019-02-04 04:53:00,521.2191,469.0982
2019-02-04 04:54:00,483.3034,521.2012
2019-02-04 04:55:00,454.4107,499.5461
2019-02-04 04:56:00,458.2424,471.9195
2019-02-04 04:57:00,547.5884,543.8234
2019-02-04 04:58:00,506.0968,501.1090
2019-02-04 04:59:00,471.9078,406.8811
2019-02-04 05:00:00,471.3017,465.3735
2019-02-04 05:01:00,486.4565,571.9615
2019-02-04 05:02:00,535.0467,590.1814
2019-02-04 05:03:00,530.5720,630.9297
2019-02-04 05:04:00,613.5044,615.9772
2019-02-04 05:05:00,534.5928,570.8237
2019-02-04 05:06:00,532.3506,549.1864
2019-02-04 05:07:00,479.5318,554.4962
2019-02-04 05:08:00,570.8513,581.7418
2019-02-04 05:09:00,537.9234,509.6612
2019-02-04 05:10:00,602.0722,521.0412
2019-02-04 05:11:00,507.3462,487.6450
2019-02-04 05:12:00,509.8760,555.8946
2019-02-04 05:13:00,536.2821,530.0176
2019-02-04 05:14:00,478.0726,515.9899
2019-02-04 05:15:00,503.7788,457.5945
2019-02-04 05:16:00,662.6184,577.2737
2019-02-04 05:17:00,652.7387,559.0669
2019-02-04 05:18:00,567.5958,480.7361
2019-02-04 05:19:00,580.5716,510.3526
2019-02-04 05:20:00,597.5602,547.4519
2019-02-04 05:21:00,593.6057,527.4070
2019-02-04 05:22:00,534.6017,536.1207
2019-02-04 05:23:00,571.1469,594.0417
2019-02-04 05:24:00,574.7099,573.9697
2019-02-04 05:25:00,511.5507,624.6948
2019-02-04 05:26:00,511.4230,554.1675
2019-02-04 05:27:00,578.8826,493.1331
2019-02-04 05:28:00,529.9701,526.7098
2019-02-04 05:29:00,516.9163,505.9204
2019-02-04 05:30:00,502.7580,475.7250
2019-02-04 05:31:00,611.8322,656.8105
2019-02-04 05:32:00,597.2788,601.8547
2019-02-04 05:33:00,569.9391,577.2617
2019-02-04 05:34:00,596.4574,667.8427
2019-02-04 05:35:00,589.4306,661.5404
2019-02-04 05:36:00,565.7142,635.7867
2019-02-04 05:37:00,554.2409,556.3561
2019-02-04 05:38:00,665.3347,621.5252
2019-02-04 05:39:00,632.6736,634.4307
2019-02-04 05:40:00,590.1217,567.8322
2019-02-04 05:41:00,625.2302,577.5412
2019-02-04 05:42:00,616.2857,611.8139
2019-02-04 05:43:00,525.2090,618.2384
2019-02-04 05:44:00,587.1618,503.5654
2019-02-04 05:45:00,532.2048,544.9049
2019-02-04 05:46:00,627.5567,680.1934
2019-02-04 05:47:00,659.9217,691.8903
2019-02-04 05:48:00,595.5295,642.7178
2019-02-04 05:49:00,643.0946,621.2687
2019-02-04 05:50:00,632.9852,586.0346
2019-02-04 05:51:00,572.4483,578.7015
2019-02-04 05:52:00,577.5548,579.1787
2019-02-04 05:53:00,546.2839,609.6651
2019-02-04 05:54:00,552.6277,592.4447
2019-02-04 05:55:00,582.5936,595.8946
2019-02-04 05:56:00,558.1748,615.2654
2019-02-04 05:57:00,579.9620,569.0385
2019-02-04 05:58:00,574.8792,562.7035
2019-02-04 05:59:00,534.3629,538.8062
2019-02-04 06:00:00,485.3487,523.8679
2019-02-04 06:01:00,713.1239,717.8386
2019-02-04 06:02:00,709.0009,604.1050
2019-02-04 06:03:00,672.6840,663.7918
2019-02-04 06:04:00,652.8385,630.9993
2019-02-04 06:05:00,686.8332,581.0078
2019-02-04 06:06:00,682.1546,626.0608
2019-02-04 06:07:00,656.4187,622.4331
2019-02-04 06:08:00,640.7587,671.7289
2019-02-04 06:09:00,624.4230,693.8514
2019-02-04 06:10:00,629.0452,639.5750
2019-02-04 06:11:00,630.5958,546.1030
2019-02-04 06:12:00,605.1407,598.9919
2019-02-04 06:13:00,576.9460,599.6400
2019-02-04 06:14:00,580.1497,552.4904
2019-02-04 06:15:00,585.9454,539.4977
2019-02-04 06:16:00,653.1045,664.2957
2019-02-04 06:17:00,626.7096,657.0897
2019-02-04 06:18:00,631.2876,602.5626
2019-02-04 06:19:00,661.3403,603.9353
2019-02-04 06:20:00,614.2791,625.8338
2019-02-04 06:21:00,581.8749,601.9985
2019-02-04 06:22:00,642.4162,554.6527
2019-02-04 06:23:00,677.9234,697.3343
2019-02-04 06:24:00,677.5211,641.9676
2019-02-04 06:25:00,627.9338,586.8263
2019-02-04 06:26:00,625.6102,555.6692
2019-02-04 06:27:00,584.8043,652.8538
2019-02-04 06:28:00,572.0551,548.5213
2019-02-04 06:29:00,557.8239,581.9952
2019-02-04 06:30:00,567.2856,579.1212
2019-02-04 06:31:00,631.8109,635.9115
2019-02-04 06:32:00,622.3063,576.3886
2019-02-04 06:33:00,601.9683,582.0431
2019-02-04 06:34:00,636.8920,681.2827
2019-02-04 06:35:00,576.1104,589.8531
2019-02-04 06:36:00,557.9005,533.0775
2019-02-04 06:37:00,496.5441,564.7895
2019-02-04 06:38:00,619.5433,595.7171
2019-02-04 06:39:00,609.0096,586.8965
2019-02-04 06:40:00,600.9321,557.9845
2019-02-04 06:41:00,565.5241,548.2059
2019-02-04 06:42:00,530.0354,592.4659
2019-02-04 06:43:00,560.6005,558.0986
2019-02-04 06:44:00,482.7296,546.9592
2019-02-04 06:45:00,432.2038,553.3842
2019-02-04 06:46:00,567.8081,616.9917
2019-02-04 06:47:00,619.9085,647.0720
2019-02-04 06:48:00,576.6768,592.8986
2019-02-04 06:49:00,588.2723,689.0576
2019-02-04 06:50:00,607.7570,578.9090
2019-02-04 06:51:00,548.2887,550.1698
2019-02-04 06:52:00,499.2427,548.4335
2019-02-04 06:53:00,587.2550,567.0606
2019-02-04 06:54:00,563.6686,563.2680
2019-02-04 06:55:00,583.1988,582.4463
2019-02-04 06:56:00,498.8907,489.2854
2019-02-04 06:57:00,547.3644,547.1421
2019-02-04 06:58:00,516.1730,543.9309
2019-02-04 06:59:00,524.7345,501.2461
2019-02-04 07:00:00,499.9681,521.9397
2019-02-04 07:01:00,697.7204,749.2101
2019-02-04 07:02:00,663.9294,609.6844
2019-02-04 07:03:00,624.1360,610.1163
2019-02-04 07:04:00,582.1655,640.9585
2019-02-04 07:05:00,588.6427,622.8489
2019-02-04 07:06:00,585.9437,606.4444
2019-02-04 07:07:00,561.4758,582.1067
2019-02-04 07:08:00,633.1043,677.6279
2019-02-04 07:09:00,614.8029,638.3802
2019-02-04 07:10:00,579.4760,593.2742
2019-02-04 07:11:00,535.2639,515.4557
2019-02-04 07:12:00,574.1278,581.6957
2019-02-04 07:13:00,562.9167,611.0283
2019-02-04 07:14:00,556.0234,568.4815
2019-02-04 07:15:00,564.4705,528.4418
2019-02-04 07:16:00,681.1188,637.1699
2019-02-04 07:17:00,572.8954,611.3451
2019-02-04 07:18:00,566.0136,624.3589
2019-02-04 07:19:00,693.0763,603.5174
2019-02-04 07:20:00,638.0130,627.0701
2019-02-04 07:21:00,567.2256,623.7918
2019-02-04 07:22:00,580.5766,552.5497
2019-02-04 07:23:00,604.0577,631.5225
2019-02-04 07:24:00,482.3341,600.0572
2019-02-04 07:25:00,545.3689,614.5107
2019-02-04 07:26:00,580.1415,612.8038
2019-02-04 07:27:00,570.4822,661.2028
2019-02-04 07:28:00,597.7392,562.1615
2019-02-04 07:29:00,546.7456,599.6280
2019-02-04 07:30:00,475.3047,576.4083
2019-02-04 07:31:00,623.8756,586.5569
2019-02-04 07:32:00,569.5156,645.1261
2019-02-04 07:33:00,568.2711,598.7621
2019-02-04 07:34:00,628.9048,654.8448
2019-02-04 07:35:00,572.6158,615.6497
2019-02-04 07:36:00,576.9857,585.6521
2019-02-04 07:37:00,628.6342,494.1903
2019-02-04 07:38:00,621.5807,596.2313
2019-02-04 07:39:00,627.6532,537.0009
2019-02-04 07:40:00,561.8022,552.3263
2019-02-04 07:41:00,532.3517,533.5546
2019-02-04 07:42:00,579.8048,520.0534
2019-02-04 07:43:00,605.7730,577.6918
2019-02-04 07:44:00,540.8299,552.9132
2019-02-04 07:45:00,527.1361,441.1169
2019-02-04 07:46:00,701.4209,588.7651
2019-02-04 07:47:00,633.0305,593.5894
2019-02-04 07:48:00,608.9642,586.6718
2019-02-04 07:49:00,594.7063,576.3740
2019-02-04 07:50:00,488.1398,602.4426
2019-02-04 07:51:00,531.5189,514.7446
2019-02-04 07:52:00,530.8888,477.8948
2019-02-04 07:53:00,593.6048,575.8561
2019-02-04 07:54:00,640.6424,526.7305
2019-02-04 07:55:00,525.7659,501.7009
2019-02-04 07:56:00,485.1185,543.1079
2019-02-04 07:57:00,573.3802,533.3936
2019-02-04 07:58:00,530.9847,522.2520
2019-02-04 07:59:00,459.2881,501.4059
2019-02-04 08:00:00,484.1424,500.6140
2019-02-04 08:01:00,729.8088,661.7080
2019-02-04 08:02:00,723.0262,748.1730
2019-02-04 08:03:00,614.8635,649.3912
2019-02-04 08:04:00,666.1204,608.4225
2019-02-04 08:05:00,570.8538,688.8941
2019-02-04 08:06:00,605.1377,620.8725
2019-02-04 08:07:00,676.9431,548.9547
2019-02-04 08:08:00,642.6451,658.1502
2019-02-04 08:09:00,592.8237,609.8101
2019-02-04 08:10:00,623.7947,600.3835
2019-02-04 08:11:00,631.1992,596.4701
2019-02-04 08:12:00,574.8600,628.7006
2019-02-04 08:13:00,554.1416,624.8399
2019-02-04 08:14:00,523.2426,550.2043
2019-02-04 08:15:00,503.2522,565.8062
2019-02-04 08:16:00,646.3156,665.9680
2019-02-04 08:17:00,585.2895,625.4153
2019-02-04 08:18:00,572.6248,622.0798
2019-02-04 08:19:00,603.5003,612.9356
2019-02-04 08:20:00,640.9434,616.7429
2019-02-04 08:21:00,595.4888,615.1003
2019-02-04 08:22:00,537.4166,563.5062
2019-02-04 08:23:00,597.4008,560.5440
2019-02-04 08:24:00,524.8308,604.3078
2019-02-04 08:25:00,551.6167,543.9914
2019-02-04 08:26:00,542.6176,568.0031
2019-02-04 08:27:00,604.2142,518.3555
2019-02-04 08:28:00,525.3099,503.2725
2019-02-04 08:29:00,571.4400,539.8706
2019-02-04 08:30:00,474.3537,471.8728
2019-02-04 08:31:00,584.0472,604.4952
2019-02-04 08:32:00,560.5832,595.8059
2019-02-04 08:33:00,545.1930,591.5701
2019-02-04 08:34:00,577.0061,613.2333
2019-02-04 08:35:00,607.2467,523.0370
2019-02-04 08:36:00,513.9038,563.0989
2019-02-04 08:37:00,537.3007,602.3054
2019-02-04 08:38:00,599.5968,580.6165
2019-02-04 08:39:00,596.9600,517.5836
2019-02-04 08:40:00,541.6462,551.4434
2019-02-04 08:41:00,546.5189,510.8329
2019-02-04 08:42:00,569.4089,508.1847
2019-02-04 08:43:00,497.6041,533.4103
2019-02-04 08:44:00,482.2524,496.9299
2019-02-04 08:45:00,494.5543,479.6405
2019-02-04 08:46:00,506.3655,597.0810
2019-02-04 08:47:00,570.8652,530.5631
2019-02-04 08:48:00,609.9218,491.7656
2019-02-04 08:49:00,595.4095,554.4858
2019-02-04 08:50:00,534.7241,553.7490
2019-02-04 08:51:00,531.3395,536.9970
2019-02-04 08:52:00,580.2747,521.2687
2019-02-04 08:53:00,592.6659,621.6271
2019-02-04 08:54:00,567.0295,525.9350
2019-02-04 08:55:00,553.5263,510.0477
2019-02-04 08:56:00,526.0756,503.8039
2019-02-04 08:57:00,574.3500,512.8875
2019-02-04 08:58:00,500.7436,509.5968
2019-02-04 08:59:00,448.9455,459.0532
2019-02-04 09:00:00,493.0057,489.6519
2019-02-04 09:01:00,711.9143,713.2754
2019-02-04 09:02:00,637.3581,612.4385
2019-02-04 09:03:00,568.0516,577.6482
2019-02-04 09:04:00,636.7978,608.8858
2019-02-04 09:05:00,655.2327,622.2167
2019-02-04 09:06:00,629.4344,613.6782
2019-02-04 09:07:00,598.9756,527.2217
2019-02-04 09:08:00,579.5505,601.1391
2019-02-04 09:09:00,598.2320,614.1915
2019-02-04 09:10:00,605.7040,577.9233
2019-02-04 09:11:00,571.4800,607.9759
2019-02-04 09:12:00,559.1868,641.3145
2019-02-04 09:13:00,570.0107,614.7412
2019-02-04 09:14:00,526.6427,573.3120
2019-02-04 09:15:00,534.9558,533.2791
2019-02-04 09:16:00,572.6249,623.4376
2019-02-04 09:17:00,539.6520,627.2456
2019-02-04 09:18:00,586.1341,612.3527
2019-02-04 09:19:00,577.9276,602.4162
2019-02-04 09:20:00,538.5566,578.1064
2019-02-04 09:21:00,524.6944,584.5185
2019-02-04 09:22:00,490.4611,557.8160
2019-02-04 09:23:00,581.5570,633.6773
2019-02-04 09:24:00,583.2593,567.5580
2019-02-04 09:25:00,542.6240,525.3560
2019-02-04 09:26:00,519.3686,568.3223
2019-02-04 09:27:00,510.4935,593.4213
2019-02-04 09:28:00,502.8988,563.2051
2019-02-04 09:29:00,511.3663,504.5139
2019-02-04 09:30:00,502.7102,508.6894
2019-02-04 09:31:00,627.9354,634.2305
2019-02-04 09:32:00,613.6519,579.7718
2019-02-04 09:33:00,606.0958,581.6303
2019-02-04 09:34:00,578.7394,607.6838
2019-02-04 09:35:00,546.0765,584.3870
2019-02-04 09:36:00,556.0954,542.0558
2019-02-04 09:37:00,543.4009,550.7668
2019-02-04 09:38:00,636.1991,574.3150
2019-02-04 09:39:00,563.7654,548.1663
2019-02-04 09:40:00,532.2981,470.1050
2019-02-04 09:41:00,569.6361,472.6093
2019-02-04 09:42:00,542.9346,580.2546
2019-02-04 09:43:00,541.3252,544.8992
2019-02-04 09:44:00,563.2981,451.0852
2019-02-04 09:45:00,489.3306,468.9245
2019-02-04 09:46:00,583.4498,525.8636
2019-02-04 09:47:00,538.1003,519.2954
2019-02-04 09:48:00,562.0478,527.5357
2019-02-04 09:49:00,549.4719,441.4430
2019-02-04 09:50:00,483.4142,499.9432
2019-02-04 09:51:00,443.6146,413.4386
2019-02-04 09:52:00,517.5036,433.4174
2019-02-04 09:53:00,527.8647,579.4853
2019-02-04 09:54:00,548.4601,508.7507
2019-02-04 09:55:00,511.4962,481.6799
2019-02-04 09:56:00,505.6852,470.3395
2019-02-04 09:57:00,418.2300,460.6640
2019-02-04 09:58:00,447.2910,476.4515
2019-02-04 09:59:00,461.0587,411.3366
2019-02-04 10:00:00,434.4627,395.6413
2019-02-04 10:01:00,590.4004,591.6370
2019-02-04 10:02:00,522.3244,537.7974
2019-02-04 10:03:00,541.2423,553.3604
2019-02-04 10:04:00,598.1394,553.2409
2019-02-04 10:05:00,536.1389,565.2944
2019-02-04 10:06:00,542.4326,546.7412
2019-02-04 10:07:00,540.9598,545.8321
2019-02-04 10:08:00,568.3746,550.1708
2019-02-04 10:09:00,544.5421,504.5981
2019-02-04 10:10:00,532.2832,475.1537
2019-02-04 10:11:00,539.2392,484.8126
2019-02-04 10:12:00,535.3091,552.2700
2019-02-04 10:13:00,513.0708,522.1526
2019-02-04 10:14:00,563.5922,474.2626
2019-02-04 10:15:00,542.5990,453.0828
2019-02-04 10:16:00,591.3613,525.1116
2019-02-04 10:17:00,598.6795,518.6874
2019-02-04 10:18:00,588.3343,548.3978
2019-02-04 10:19:00,503.0646,552.9819
2019-02-04 10:20:00,544.1229,538.5789
2019-02-04 10:21:00,533.9628,541.5487
2019-02-04 10:22:00,527.8920,520.8401
2019-02-04 10:23:00,543.4665,563.6002
2019-02-04 10:24:00,582.7054,542.9902
2019-02-04 10:25:00,503.8495,467.1705
2019-02-04 10:26:00,484.1959,465.0412
2019-02-04 10:27:00,554.1509,522.1816
2019-02-04 10:28:00,510.7369,498.9175
2019-02-04 10:29:00,536.5797,461.9366
2019-02-04 10:30:00,518.2793,420.9483
2019-02-04 10:31:00,544.8844,605.5307
2019-02-04 10:32:00,453.8237,580.1127
2019-02-04 10:33:00,540.3888,552.6915
2019-02-04 10:34:00,545.3604,503.4339
2019-02-04 10:35:00,529.2794,515.7982
2019-02-04 10:36:00,581.8830,499.3637
2019-02-04 10:37:00,506.1272,501.4020
2019-02-04 10:38:00,506.6436,588.7467
2019-02-04 10:39:00,475.9481,534.2082
2019-02-04 10:40:00,555.6881,503.2259
2019-02-04 10:41:00,485.6557,503.0283
2019-02-04 10:42:00,548.7982,549.7547
2019-02-04 10:43:00,512.7990,496.3391
2019-02-04 10:44:00,487.2416,471.1690
2019-02-04 10:45:00,469.6334,517.6636
2019-02-04 10:46:00,515.5288,597.4186
2019-02-04 10:47:00,495.2267,597.4525
2019-02-04 10:48:00,466.3916,548.9400
2019-02-04 10:49:00,512.8284,439.0174
2019-02-04 10:50:00,504.7515,531.3437
2019-02-04 10:51:00,479.6848,586.8046
2019-02-04 10:52:00,476.2245,488.3363
2019-02-04 10:53:00,480.1207,535.2867
2019-02-04 10:54:00,478.0015,515.4620
2019-02-04 10:55:00,507.7551,533.4122
2019-02-04 10:56:00,476.1604,461.9681
2019-02-04 10:57:00,455.6328,508.1155
2019-02-04 10:58:00,444.5863,519.5842
2019-02-04 10:59:00,433.6742,471.8693
2019-02-04 11:00:00,471.4904,496.5658
2019-02-04 11:01:00,607.5666,646.3048
2019-02-04 11:02:00,643.5231,575.7081
2019-02-04 11:03:00,559.7464,551.9538
2019-02-04 11:04:00,517.7969,544.0751
2019-02-04 11:05:00,576.3674,506.4219
2019-02-04 11:06:00,651.0975,553.7715
2019-02-04 11:07:00,506.2560,458.8016
2019-02-04 11:08:00,615.5048,593.5176
2019-02-04 11:09:00,572.8023,587.9594
2019-02-04 11:10:00,564.0491,481.9843
2019-02-04 11:11:00,528.4156,476.3197
2019-02-04 11:12:00,602.7364,578.9893
2019-02-04 11:13:00,608.0593,559.0221
2019-02-04 11:14:00,538.1495,473.1296
2019-02-04 11:15:00,533.9478,417.1410
2019-02-04 11:16:00,577.9559,528.4099
2019-02-04 11:17:00,521.0734,589.2163
2019-02-04 11:18:00,524.8231,546.7172
2019-02-04 11:19:00,536.7405,480.2786
2019-02-04 11:20:00,501.6381,502.8956
2019-02-04 11:21:00,521.3251,551.3889
2019-02-04 11:22:00,466.3850,515.1432
2019-02-04 11:23:00,569.2103,515.9284
2019-02-04 11:24:00,568.2710,573.6881
2019-02-04 11:25:00,487.0426,522.9680
2019-02-04 11:26:00,525.1488,483.2613
2019-02-04 11:27:00,507.1858,502.3382
2019-02-04 11:28:00,425.9742,523.8773
2019-02-04 11:29:00,517.4992,502.2405
2019-02-04 11:30:00,473.2080,460.4502
2019-02-04 11:31:00,538.0765,588.9318
2019-02-04 11:32:00,533.2369,487.9879
2019-02-04 11:33:00,507.2883,509.4656
2019-02-04 11:34:00,575.9365,585.5425
2019-02-04 11:35:00,515.5925,520.8002
2019-02-04 11:36:00,524.5966,547.1337
2019-02-04 11:37:00,449.5846,538.6724
2019-02-04 11:38:00,555.0261,549.2084
2019-02-04 11:39:00,495.5550,563.3760
2019-02-04 11:40:00,521.9109,567.4482
2019-02-04 11:41:00,499.9072,523.5954
2019-02-04 11:42:00,507.4559,516.6369
